"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set5.43","30_U_012_2010","30_1_012",43,255594272.974,94721.1541012,1,113701.075061,972169977.963,76194.3657006,306785605.954,0.2629110945285,0.833136457557022,5.92476899089858,0.357986806075901,28,127.129,112.927,0.593435622685,0.709582715441,174,0.00969277226714465,0.0034439321977084,0.00622308639924432,0.000307664490521499,0.453564078324952,1.57548257977963
"set5.44","30_U_021_2010","30_1_021",40,19614150216.1,772144.854293,1,906526.03931,62460038016.9,589014.24477,21971736138.1,0.314027189845657,0.892699151893061,5.51333057292392,0.413410780871283,57,208.63,92.2981,0.0858966652951,0.207447903129,782,1.10293313350351,0.100336548311192,0.0113885753836386,0.00106124077534756,0.230986195272662,2.83267243770744
"set5.45","32_L_026_2010","32_0_026",78,397640622.036,140088.184525,1,145378.015576,1642197420.24,105500.752519,559613551.565,0.242139353731226,0.710562889200894,7.025158624363,0.254622978670946,39,98.2861,108.884,0.850362894726,0.877540776348,309,0.00798453482628038,0.00745584462253437,0.00458514866024927,5.68797608668194e-05,0.419204935530729,0.883361062079578
"set5.46","32_U_011_2010","32_1_011",2,80328676.3752,42693.0711194,1,40613.6281599,129141386.032,36710.1374229,90503377.0668,0.622021172633964,0.887576563202828,4.76345526942953,0.553816232958492,19,94.972,147.575,0.05297380661,0.0277371661646,63,0.00138610590029015,0.00143703676061614,0.0068143594081828,2.78736045884811e-05,0.135593356218158,0.94316677577982
"set5.47","33_L_207_2010","33_0_207",67,9630577.00042,20654.3325609,1,25426.358696,49656530.7847,16582.3921463,12331937.7396,0.193943814604691,0.780945963544281,6.65556626014037,0.283687265512602,15,112.792,89.7542,0.179077628117,0.250409396537,49,0.000372839240770967,0.000206603869531987,0.00457449973663299,8.87500650411577e-06,0.448766755841022,1.42441623645827
"set5.48","33_L_515_2010","33_0_515",87,18289142.2556,30223.8601973,1,26698.3804471,54754511.2278,23823.5020523,35420577.4184,0.334020738117999,0.516342295597341,7.06729569857103,0.251595771930481,18,61.7072,96.6109,0.372404970304,0.287882277491,52,0.000406105544178339,0.000461748974931742,0.0062206468358259,5.29529205729803e-05,0.355019228038983,0.90855002073089
"set5.49","33_L_624_2010","33_0_624",8,97094564.2676,46059.1435778,1,50536.4343499,196074361.693,40675.820996,110134938.565,0.495192555667345,0.88159639014368,4.67431956295398,0.575139326106948,17,110.584,107.758,0.308858037843,0.27378523337,48,0.0016281555408199,0.0014780541511391,0.0104252927189065,0.000137402177301474,0.296500248726274,1.41209780003458
"set5.50","33_L_803_2010","33_0_803",89,247199707.521,99036.2072563,2,112144.877491,964408076.468,91007.6767984,374780775.359,0.256322726398489,0.659584812706065,6.29897701679163,0.316715863442815,8,64.2412,132.677,0.0915487479344,0.0832104938799,15,0.00123022322861908,0.00499221695163818,0.035824114168257,0.000309265917712819,0.259333711574189,0.476205605266345
"set5.51","33_L_814_2010","33_0_814",76,8099025.99675,20821.2991698,1,22086.655424,37435448.5869,15579.6711674,15315971.2861,0.216346439069629,0.528796107374546,7.31629869812099,0.234761571662808,25,136.735,79.932,0.60333719561,0.299764896054,71,0.000478552537030063,6.54793277439876e-05,0.00318192039183797,5.77102653694431e-06,0.392603112979376,2.0734065454329
"set5.52","34_L_006_2010","34_0_006",68,179962853.616,100250.782686,1,86978.3964818,586960064.301,64982.174042,248234457.688,0.30660152974856,0.72497128437419,7.47302330199426,0.225017964164622,58,86.124,106.011,0.455169222059,0.463996175458,274,0.00302804803994919,0.00357298670842372,0.0038204336741047,1.20664801537839e-05,0.261768541798514,1.04344596979222
"set5.53","35_L_028_2010","35_0_028",28,45750232.2756,38890.8874131,1,40488.5292253,128582256.642,29791.2663201,55413313.8404,0.355805174604909,0.825618052863047,5.74977964843639,0.380108394916096,46,174.987,126.457,0.263888146042,0.138526586457,112,0.00142836884023134,0.000575432423914277,0.00355340251595991,6.74784751800626e-06,0.231260854589666,1.53203799659948
"set5.54","35_L_057_2010","35_0_057",52,573818102.968,150125.1278,1,143306.446604,1610143923.66,108287.369221,776153952.027,0.356376901801213,0.739309645295781,6.26709484731794,0.319946474586151,64,168.923,111.128,0.401170162448,0.402345641779,348,0.0194680536127752,0.00510856652961951,0.00438938373910642,3.32059967317504e-05,0.281682357272503,1.73610954896938
"set5.55","35_U_019_2010","35_1_019",41,2821797556.01,376788.609716,1,280122.501004,6155253483.88,234306.384754,3904688967.18,0.458437262315843,0.72266897049368,7.09307969030015,0.249769949324103,67,138.116,122.517,0.420278262051,0.221949599675,625,0.0545343973020625,0.0312623491279423,0.00605474951956791,0.000157594597229655,0.226718287206799,1.468063426824
"set5.56","36_L_032_2010","36_0_032",38,12312386.0104,19936.1679455,1,20820.8072208,33553513.913,15455.962169,14824824.1438,0.36694773734651,0.830524928388392,5.68159891701346,0.389285941131116,38,143.198,100.353,0.301406789463,0.161545558131,114,0.000380378270415729,0.000196832701609811,0.00185764130836475,1.67076592814672e-06,0.244622918737239,1.44616187537403
"set5.57","36_L_120_2010","36_0_120",50,2826515996.91,334025.20605,1,275740.51341,5830291843.31,236239.531048,3872824158.92,0.48479837251257,0.729833289848672,6.28280407439339,0.318348516656757,46,85.0691,107.39,0.519482157364,0.542089227867,487,0.0373863702551955,0.0319708746501439,0.00717292870497664,0.000166310467259175,0.391412020812274,1.08484397504777
"set5.58","36_L_125_2010","36_0_125",13,1662936029.31,210391.507524,1,217472.447118,3639253773.46,168979.066712,1896923214.17,0.456944234402476,0.87664910044217,5.15929586991916,0.472094559867755,31,144.614,128.337,0.221971023255,0.267731264846,190,0.0347775512922629,0.0157293143372644,0.012160401477143,0.000211737573264134,0.365605067884594,1.72491867976944
"set5.59","36_U_003_2010","36_1_003",84,474926682.144,194640.409443,1,167365.276905,2167396647.33,110398.555342,670451471.646,0.219123104545289,0.708368468456077,8.93140379743419,0.157532590483187,81,167.784,84.3388,0.351334854133,0.480445323051,380,0.0257706190753295,0.00187426629495853,0.00553688967870995,6.79843574207802e-05,0.447699893313619,2.53916029630784
"set5.60","36_U_010_2010","36_1_010",46,71680496.4689,61794.8608836,1,44599.6596278,153977683.595,39195.5230178,100532169.966,0.465525229340621,0.713010536757959,7.29880660752479,0.235888164438975,61,100.213,126.489,0.197797619002,0.166020377209,296,0.00133069728702043,0.00173821939124593,0.0021841603217118,3.98770127728297e-06,0.208137635377862,1.04899158454858
"set5.61","37_L_004_2010","37_0_004",92,2078373699.7,479240.640067,1,261520.68557,5365009421.14,228109.64596,3191638587.23,0.387394231128558,0.651193311177443,10.512156564292,0.113717217098586,77,57.7374,122.764,0.585356358318,0.532845609045,999,0.0101643632239033,0.0614740325297682,0.00480521766424581,4.37367654439996e-05,0.337386296961549,0.779118823995996
"set5.62","37_L_021_2010","37_0_021",96,1521691794.16,470987.728409,1,297550.547115,6946293683.44,232621.638184,3053838061.46,0.219065283373739,0.498288305907255,12.0738629643498,0.086202007359167,79,52.0567,116.899,0.515348602766,0.620197759601,1150,0.0240578505628022,0.0693689763343417,0.00410485116076044,2.75973208690594e-05,0.321226560572896,0.586045501285083
"set5.63","38_L_014_2010","38_0_014",18,15017204186.1,688909.046535,1,615932.260522,28531445270.3,560511.327474,19424461639.3,0.526338713087635,0.773107871145158,5.62169584448686,0.397626366134719,23,85.1637,130.848,0.177333709248,0.191554638934,306,0.264604016016776,0.387433193639504,0.0240303842095493,0.000769642660317343,0.175090625032029,0.817456381943658
"set5.64","38_U_012_2010","38_1_012",62,32160885.3682,38209.1140145,1,32393.2207992,79192133.5886,28097.6039422,47925662.1116,0.406112121379057,0.671057716287987,6.73756502169185,0.276824118192059,30,72.2141,107.216,0.103420442259,0.287652315562,56,0.000559383494533884,0.000653901913859028,0.00747473235360495,4.85109454383653e-05,0.248629361831477,0.716785854753297
"set5.65","39_L_077_2010","39_0_077",16,656535452.398,140161.245217,1,140060.298294,1522138861.69,106696.795928,778382780.82,0.431324282509325,0.843460914829542,5.47014521818194,0.419964085774723,37,132.332,114.093,0.278125856505,0.411256011709,218,0.0131257868224092,0.00745479683386425,0.00676143884679245,9.31504438972676e-05,0.38205672666443,1.64125783433365
"set5.66","4_L_013_2010","04_0_013",63,14787105241.3,818206.48687,1,836653.480919,55078701752.6,598616.245753,21553381143.3,0.268472290935978,0.686068934752572,6.72854771354868,0.277566590754252,48,200.127,86.7635,0.793715380974,0.685129167763,532,0.825540438403677,0.178594283775489,0.0154711026395893,0.0011451293279397,0.252518709259144,1.62256746211698
"set5.67","40_L_048_2010","40_0_048",19,1966828838.23,255332.258172,1,213404.927641,3576892957.93,179729.382109,2251976043.8,0.549870756928726,0.873379112377749,5.75734695942081,0.379109841895142,58,133.768,145.96,0.665688929738,0.160533220179,481,0.0252270123690289,0.0184953949533843,0.00529076922021327,8.15405269258591e-05,0.298615427238586,1.29766011836571
"set5.68","40_U_007_2010","40_1_007",49,9169925731.93,579406.795377,1,539260.73949,22810651638.9,426988.131748,12131153486.2,0.402001918975963,0.755898912857826,6.0506310989028,0.343248393718018,63,202.115,114.97,0.262980388925,0.687277231362,601,0.242420050797715,0.0462709612025114,0.00972229794968117,0.000234987738677291,0.450748704335496,1.88102144006262
"set5.69","40_U_045_2010","40_1_045",94,240843523.213,127343.969648,1,113287.987773,1006100560.57,89133.7235616,511662423.634,0.239383151796031,0.470707857541008,8.20561049525353,0.186632841400847,37,219.221,118.897,0.411939314419,0.499148179155,192,0.0134216230975895,0.00277014651789699,0.00667596529484594,4.6956559412229e-05,0.293535528386202,1.75199608433579
"set5.70","41_L_008_2010","41_0_008",29,1616885314.8,225317.318171,1,224639.106914,3861318911.52,164903.489209,1916887396.94,0.418739128222775,0.843495198195311,5.60344308520453,0.400221056237081,54,139.012,101.166,0.336332144016,0.215097740937,283,0.055370621625034,0.0116983889413738,0.0087458401554872,0.000230555341892149,0.311870559850935,1.78775493652223
"set5.71","42_L_140_2010","42_0_140",57,88801132.1007,58766.7244904,1,52309.5373917,212130554.106,43846.1796013,130099999.964,0.418615472320535,0.682560585128918,6.23623157251611,0.323121158101372,27,59.8234,116.376,0.553701407694,0.206727619704,143,0.00206948080694552,0.00155196631678571,0.0043685211903639,1.34895716035953e-05,0.313335261151892,1.24962698877818
"set5.72","44_L_029_2010","44_0_029",69,97864117.1918,69481.6962655,1,82809.9193748,529166880.386,54491.4563673,146424424.726,0.184939989291116,0.668359239757509,7.02358222381778,0.254737288672351,29,128.589,115.972,1.08080839219,1.05439513431,119,0.0046068043016127,0.00072139131635549,0.00646445522675073,0.000135695103319651,0.486772280346355,2.55617700395307
"set5.73","44_U_013_2010","44_1_013",98,46928484.6299,81929.3455349,6,43768.0927013,147888255.879,38685.2436842,93546353.5734,0.317323944020925,0.501660223378757,11.9597257347537,0.087855190204176,64,79.2327,86.411,0.360370652656969,0.300036262767028,8,2.16827986870378e-06,1.5455695742064e-05,0.00327485327587432,1.69347040347293e-06,0.299148501224113,0.358997108960695
"set5.74","44_U_029_2010","44_1_029",21,24768681.3212,25639.5389343,1,26163.6140434,52807982.1074,21363.3293694,31671015.9886,0.469032906253185,0.782061470024059,5.15179731519293,0.473469848129319,33,109.056,129.021,0.536225860283,0.0545553056716,84,0.000602219377746471,0.000394558687589806,0.00327106165180257,6.96237285282786e-06,0.188020310498776,1.41306218706818
"set5.75","46_U_013_2010","46_1_013",5,22010554.1309,24129.1361762,1,23838.5033419,43556702.2417,20597.0866044,26119520.9445,0.505331051206804,0.842685981020443,5.14311560401778,0.475069655766225,22,71.1788,180.59,0.643027494403,0.0658750506751,57,0.000293730369776394,0.000578846077538732,0.00435354931557389,7.80234803878719e-06,0.185238220145601,0.705344123500731
"set5.76","48_L_019_2010","48_0_019",17,12566441735.8,661101.583619,1,564072.555845,25115402391.1,467346.143551,14712319289,0.500348015138834,0.854144169179062,5.89741970412257,0.361314833065417,75,195.766,138.962,0.170569752521,0.257187528615,1456,0.277952104551246,0.132550516327724,0.0044758785045936,0.000106511013290736,0.178668993086157,1.55299724414192
"set5.77","48_L_047_2010","48_0_047",58,1152419897.98,234631.935625,1,198821.380904,3121921170.43,156967.132887,1407294234.93,0.369138051561139,0.818890512997321,6.91165018304792,0.263054881599738,52,65.8034,139.021,0.774554872181,0.436911149232,435,0.00790678770882099,0.0227055017882483,0.00522954741652706,5.41410047778413e-05,0.406630331087848,0.736785147149266
"set5.78","48_L_135_2010","48_0_135",71,113741887.872,71350.7372928,1,71386.6100974,402662807.169,55554.3879005,187977227.505,0.282474283313338,0.605083335793824,6.6901868760982,0.280758792536738,36,190.667,108.864,0.124259086802,0.19669950555,134,0.0041746002646364,0.000896498397831073,0.00519698715938872,2.88107973245663e-05,0.403110107730273,1.89527324917663
"set5.79","48_U_021_2010","48_1_021",77,44805219897.6,1903022.02169,1,1365217.29855,147538040666,1130108.3739,77109043674.2,0.303685881250322,0.581063099250853,8.99041019827757,0.155471521675609,63,83.4842,122.276,0.665687265807,0.744556820142,2420,0.484444697010373,1.23106905980262,0.00755585901576119,0.000405227761358023,0.42887956713671,0.766013715610314
"set5.80","49_U_011_2010","49_1_011",35,159054283.262,79982.3956612,1,75212.3753644,438106608.808,54256.2122908,202696440.723,0.363049267151561,0.784692038472248,6.34193408189857,0.312439847179745,70,197.919,114.61,0.199524730019,0.257153701802,234,0.00579525520038768,0.0013697130449688,0.00365135402821484,1.21516325285244e-05,0.241175536752808,2.1346691490526
"set5.81","49_U_023_2010","49_1_023",39,190436074.645,82086.1614616,1,72051.9431935,401599903.02,60996.182414,256143128.867,0.474193527470837,0.743475241703174,5.94833387361529,0.355156027763967,55,126.59,102.511,0.168066841958,0.235373888317,245,0.00537272180488661,0.00267367563492913,0.00354087430571611,8.25121507587134e-06,0.193089566652476,1.27971732651958
"set5.82","5_L_033_2010","05_0_033",59,23797883.3981,31281.8976426,1,39133.8872755,120200860.907,26799.6914061,33310565.2031,0.197984300765637,0.714424485234651,6.41244900626344,0.305606097455521,40,183.232,85.4238,0.18074758655,0.26259487112,109,0.00137896641896994,0.00019294698339688,0.00296544335974223,7.7730418907596e-06,0.447398341241455,2.34136479051929
"set5.83","5_U_006_2010","05_1_006",36,6882109832.72,543653.540349,1,402708.461824,12718742833.1,355634.164011,9321170513.81,0.541099849492168,0.738331073605364,6.55332069020615,0.292608556861151,63,142.126,128.071,0.207035176092,0.332353742619,690,0.156062406582359,0.0638726792676153,0.00793797382868114,0.000150688652502621,0.232337652107164,1.25700257037956
"set5.84","5_U_020_2010","05_1_020",56,5042639445.95,461429.353142,1,437762.633702,15002775322.4,316176.4641,6286040486.04,0.336113774790792,0.802196463282199,6.497948420646,0.297616732737815,59,197.782,99.2615,0.486787978853,0.467739703473,748,0.153616175045037,0.0263127059858203,0.0063152496047117,0.000117666937288122,0.369553076218074,2.08387618514424
"set5.85","51_L_052_2010","51_0_052",81,57167163.3283,52354.9152518,1,51142.0570628,203616044.635,41984.0562895,95180363.476,0.280759620052424,0.60061930045807,6.92443175790639,0.262084649632299,34,56.7551,127.167,0.268362541463,0.800310793732,173,0.000875998318529002,0.00203724662159328,0.00305868971887394,7.05820997920932e-06,0.355394464707362,0.680568226608256
"set5.86","51_L_068_2010","51_0_068",79,101511689.43,70690.849336,1,67004.7929051,350421617.804,49050.981712,158479953.225,0.289684438038232,0.640533312663716,7.01625188351631,0.255269848362579,42,126.582,128.48,0.656252294338,0.48918017097,175,0.00321598572692994,0.00117071640034585,0.00423031443697929,1.05050376876802e-05,0.414652815162325,1.69884114143669
"set5.87","51_L_093_2010","51_0_093",91,188530039.479,129855.815702,1,128571.497039,1291229406.09,86889.7694181,364648741.708,0.146008167557066,0.517018209348352,9.45738622711895,0.140497181892439,65,169.962,69.9659,0.895586653605,0.803380850089,298,0.0135899818459933,0.00319977272092492,0.0044373622112917,1.59816971016693e-05,0.40740713578518,1.90229192431298
"set5.88","53_L_027_2010","53_0_027",83,99611005.4697,75678.9063813,1,66349.8384811,331627462.1,48347.2897164,157492453.998,0.300370195034279,0.632481131260835,7.58265306120291,0.218558395029983,45,109.548,109.777,0.210530910948,0.279287688446,199,0.0038395483943062,0.00134085415484141,0.00421527252036681,1.2623491145175e-05,0.300360635888264,1.6279066735186
"set5.89","55_L_070_2010","55_0_070",72,3971507791.51,528285.177455,5,490071.520301,18350686921.1,329655.774742,6070384439.23,0.216422840659086,0.654243208361573,8.3828311018312,0.178825081624941,49,187.612,134.395,0.323142555354624,0.390112937369085,5,4.00723467933054e-09,2.94030408760072e-09,0.000108126190115952,1.21710795411237e-10,0.164508573103445,1.23232470033352
"set5.90","55_L_074_2010","55_0_074",64,13347409467.8,995120.969157,21,648134.365528,31829682490.2,541990.944616,19982532302.2,0.419338442094404,0.66795385419347,8.61345493501928,0.169377255808622,75,85.8157,98.2915,0.626279911566,0.470701897695,17,0.000108308579616841,2.53335731453699e-05,0.00443907265267749,3.99400030011204e-06,0.306924434632828,1.7858007780242
"set5.91","55_U_023_2010","55_1_023",66,9328330394.73,648194.915103,2,635840.546849,30798676839.3,430511.553443,11899676076.4,0.302880881649655,0.78391464900716,6.71125375468273,0.278998934138074,52,204.633,79.9002,0.257430745122495,0.302384934214759,5,6.25962959147074e-06,3.98669175698115e-06,0.00411931007745249,2.85756507671372e-07,0.147713697688011,1.25303184997548
"set5.92","55_U_025_2010","55_1_025",65,22620539345.5,1378692.54378,21,852861.362907,55169552043.1,713620.596413,35946648119.5,0.41001854297871,0.629280907368635,9.16676185786799,0.149547089783088,78,122.246,132.111,0.000241893951269,0.000285786599524,55,0.000672457233189655,0.000800802919875157,0.0049764530141706,1.31237204089318e-05,0.207071072756283,0.889651939984853
"set5.93","56_L_023_2010","56_0_023",12,9569037414.58,533674.470123,1,492913.973317,18584926222.1,406992.37897,10315547949.8,0.514881646568019,0.927632488467617,5.45559724283834,0.422206836807573,37,80.9716,150.505,0.301809703691,0.309224373525,794,0.0953342314237225,0.191595973917778,0.00661132134310368,0.00057968801696739,0.133913369357913,0.778795122977707
"set5.94","56_U_011_2010","56_1_011",55,31651687168,1049470.69325,1,1226831.35122,116068469372,824403.915783,40880061253.6,0.272698411026307,0.774257332239508,5.89891153196421,0.361132103975164,40,218.808,73.7498,0.577549638266,0.288454950758,757,2.37725654180906,0.0502561828752126,0.0152063103066383,0.00252968641261388,0.36280099946545,2.78762054708125
"set5.95","6_L_047_2010","06_0_047",32,345291101.85,110611.315406,1,92667.6114051,674756528.424,78903.0783309,405855861.854,0.511726952322316,0.850772735602899,5.95260224331778,0.354646874402778,43,114.749,110.583,0.17919579663,0.283677475544,210,0.00710035988871744,0.00441526447530252,0.00529411759239119,3.40989186077906e-05,0.195550474903355,1.16498274975646
"set5.96","9_L_010_2010","09_0_010",26,24241811.9442,26484.7389106,1,30835.4846241,73343234.7817,22161.8576188,31684747.5455,0.330525535400146,0.76509405383105,5.37914383292019,0.434293720552062,17,119.327,104.048,0.120182022555,0.326833371365,54,0.000694620402910817,0.000304436019773437,0.00538359635311869,1.65187764682884e-05,0.285463071443361,1.76401728678893
"set5.97","9_L_039_2010","09_0_039",7,15712416.3101,17657.5125295,1,19374.7572552,28993230.9734,17096.830755,17008038.874,0.54193395432594,0.923822930233267,4.45459304175363,0.633277116899009,10,73.4605,116.757,0.172880492054,0.127544033312,35,0.000211562669605794,0.000376601158192684,0.00514994599879934,2.08892383460244e-05,0.215963943612902,0.736145708217268
"set5.98","9_L_080_2010","09_0_080",11,80967981.1506,41246.8452552,1,45690.3761013,161102370.556,36612.2856701,89062926.8736,0.502587149221713,0.909109816989413,4.58388888857335,0.598055791037961,19,86.977,144.481,0.396518400433,0.145474987873,78,0.00199133531719644,0.0010660706182379,0.0057200114769817,2.21868314116308e-05,0.300049622356035,1.5146150772805
"set5.99","9_L_109_2010","09_0_109",37,22130466.3729,26955.3437804,1,24726.0317585,47210939.4146,21605.4538697,28732335.0074,0.468757170420891,0.770228607149412,5.72993363506453,0.382746017170469,36,75.3954,111.871,0.197689514904,0.244573672881,93,0.000317818824438239,0.000441808499647645,0.00299647216906244,6.0908769658366e-06,0.283617365127974,0.808001632226718
"set5.100","9_U_026_2010","09_1_026",54,376649894.499,143685.142439,4,108571.076649,910801623.134,95529.3130007,589803803.032,0.413536696611251,0.6386020106394,7.40359984708783,0.229257730284788,39,73.5767,122.414,0.404474963975468,0.376658174088771,8,1.16159729824256e-05,1.11246058245509e-06,0.00360791774571461,1.44927751647018e-06,0.572924066613362,3.7384286593125
"set6.1","1_L_027_2010","01_0_027",87,1330335456.06,364581.552604,1,240107.339623,4528578003.19,183768.341648,2074925097.84,0.293764500715874,0.641148664809578,9.99572057297915,0.125771328955181,100,127.584,113.676,0.495979922612,0.579774825487,878,0.0346997692782278,0.0171056564982238,0.00416202360637015,2.69468484668064e-05,0.388960259331248,1.36265611270579
"set6.2","1_U_017_2010","01_1_017",94,2473085951.87,534783.667079,1,351212.619676,9699292947.13,256678.142731,4001641566.86,0.254975900341455,0.618017858558625,10.7537151799629,0.108665780737445,100,151.891,106.969,0.334186225454,0.479697007592,1401,0.0747047084600693,0.024999242057066,0.00378790834264817,1.67457409625072e-05,0.290790526635638,2.11844633931468
"set6.3","12_L_045_2010","12_0_045",10,333354912.954,87623.3846209,1,98117.1511115,761586484.347,78226.7168289,387653389.108,0.437711172408509,0.859930345820161,4.79917508812911,0.545602906098189,20,159.92,118.794,0.229401581555,0.227601630855,167,0.00649828853603209,0.00383496166161131,0.00510106107968731,5.24038463073884e-05,0.213157674152011,1.24766259859655
"set6.4","12_U_001_2010","12_1_001",18,12038990534.5,614188.962296,1,639901.171838,32333385906.7,498651.41067,15621322085.6,0.372339308021723,0.770676801139498,5.59766586277693,0.401047600473753,23,229.871,99.4789,0.286054542484,0.304463150153,578,0.476496152221365,0.0821060656628489,0.0105346461633251,0.000288368108748726,0.188333469161989,1.80427594674876
"set6.5","12_U_011_2010","12_1_011",60,3357299465.12,410919.064277,1,321050.460899,8153068346.38,284686.211881,5129090220.33,0.41178355466757,0.654560423174618,7.09187790096063,0.249854608507494,43,114.211,101.486,0.36793992064,0.813042412558,711,0.0776986905831211,0.0396801933858286,0.00553402788701276,9.94906951245911e-05,0.280653690878058,0.955132457429374
"set6.6","13_L_013_2010","13_0_013",71,236642225.337,118361.562686,1,82680.3700844,537005045.029,70653.9269999,337496195.755,0.440670395050424,0.701170052621235,7.69421947087563,0.212266140748234,73,97.9899,121.534,0.33809647419,0.221875931368,358,0.00490949438557413,0.00353733248587328,0.00332008023954449,5.91459964385845e-06,0.255417111562359,1.10787958531572
"set6.7","13_L_028_2010","13_0_028",65,1296625817.76,214275.327228,1,188977.359686,2804486014.84,166503.681068,1846432590.27,0.462339912161756,0.702232956996495,5.95065585793062,0.354878913492698,48,91.4818,129.263,0.582602145871,0.540420670646,449,0.0221421965112788,0.0276293477925184,0.00478477858839693,3.97253162486234e-05,0.293227579236697,1.02957407838926
"set6.8","13_L_034_2010","13_0_034",48,80918781.2641,50480.306807,1,41699.7388619,136656833.342,37538.9904764,100996316.964,0.592131247923703,0.801205268633146,5.61173712982379,0.399038891721113,38,103.736,141.029,0.080390035827,0.110076291857,142,0.0012585205460492,0.00135600451980442,0.00356623067385414,1.04235399654151e-05,0.173514343340371,1.13239844525383
"set6.9","13_L_064_2010","13_0_064",88,183781533.72,102618.188478,1,84039.4848572,555442888.123,68878.7915332,280852158.933,0.330873862371432,0.654371091246775,7.56960831913908,0.219312329546098,54,80.18,128.232,0.270868285174,0.483204637843,304,0.00311039234770383,0.00526276624848351,0.00334482062522056,1.01679530020101e-05,0.275006386128548,0.817720370266203
"set6.10","13_L_142_2010","13_0_142",38,163815879.898,74841.5090334,1,56809.6377615,254102698.222,52800.1134906,200215965.35,0.644683748123289,0.818195889681582,5.84742333036343,0.36751984243618,55,100.125,131.809,0.0558784077829,0.143248940378,243,0.00229851497479289,0.00306762542953317,0.00302493351883354,7.24351803287594e-06,0.138753082353042,0.913662730145543
"set6.11","15_L_007_2010","15_0_007",59,2066839439.72,275675.34842,1,239147.098213,4545845038.59,203559.20947,2788392885.26,0.454665617101871,0.741229634692344,6.06379571829187,0.341759613574902,55,96.6957,101.687,0.25525160396,0.341230115306,523,0.0240105767889668,0.0358403899820328,0.00490286992007956,4.47783020885301e-05,0.20181912431277,0.799511676711442
"set6.12","15_L_016_2010","15_0_016",99,881946847.316,227989.807484,4,400578.46085,12747261159.3,277745.378373,3076150991.91,0.0691871639165845,0.286704667500211,7.67704746629678,0.213216795739122,41,115.258,70.5479,0.464113376757,0.274507222375,344,0.0103546295945621,0.00977982112034472,0.00388217984204266,8.02597489935033e-06,0.286157757348217,1.357208947596
"set6.13","16_U_034_2010","16_1_034",55,1868873981.79,297728.370164,1,215119.097774,3544040032.7,189433.911372,2420527027.74,0.527328688317951,0.772093829307468,6.88700203093683,0.264941165150856,98,114.915,134.322,0.257647339905,0.381437829886,479,0.0332269586451289,0.0264120987770343,0.00678570439742105,0.000155239705883631,0.26549649503744,1.15915772120316
"set6.14","17_L_045_2010","17_0_045",77,116208458.351,87673.5402481,1,82227.4310618,521178359.8,59349.1543028,201700152.185,0.222972531698351,0.576144624047746,8.13297942825825,0.189981151844416,61,197.204,84.3781,0.245669865872,0.128599000344,344,0.00691177144496783,0.000800841624132478,0.0027504531087875,7.03227488150566e-06,0.436413612882286,2.34932440536642
"set6.15","17_L_060_2010","17_0_060",11,77717961.2864,42004.2139888,1,44100.4625443,149695773.882,37947.1588587,86463102.8796,0.51917271457284,0.898856953984434,4.76466271134638,0.553535576700266,20,109.004,126.746,0.271462247452,0.356098218696,109,0.00142095144509697,0.00138362287507808,0.00405237500845113,1.84501127333273e-05,0.215137926767449,1.18376632298938
"set6.16","17_U_034_2010","17_1_034",36,363195263.568,112910.38988,1,88248.6930475,599579464.097,79553.4299324,431563444.405,0.605750005322468,0.841580231775053,5.92466527230495,0.357999340189259,51,79.0126,141.82,0.117885552756,0.430699228113,285,0.00508176685532905,0.00548854802288266,0.00415637486254178,2.99830346793975e-05,0.242701440201393,0.953779326237989
"set6.17","19_L_072_2010","19_0_072",21,3024355064.92,365700.867949,1,381381.849813,11207393004.8,269402.96562,4388835439.79,0.269853574656006,0.68910195116924,6.64981560369623,0.284178134281967,28,204.992,122.414,0.439817412753,0.372006431672,226,0.141495852597624,0.0294026758621813,0.0173509055814219,0.000501711595937266,0.275701990185087,2.23260004604224
"set6.18","19_L_077_2010","19_0_077",39,1048529784.13,216916.07781,1,195704.16635,2955458231.86,152788.302638,1461985065.48,0.354777398924739,0.71719596108579,6.69886703173286,0.280031669250155,56,94.4973,133.517,0.648022344225,0.518185011821,289,0.00998615665526647,0.0143342511529317,0.00787342333856405,0.000176999740561573,0.482784419036891,1.0656713268911
"set6.19","2_L_011_2010","02_0_011",34,2818387193.73,290090.955554,1,339207.822469,7540251583.92,227897.893356,3419615343.86,0.373778933283919,0.824182520642411,5.46429151094457,0.420864353842241,50,111.417,89.0005,0.440268774841,0.437938594032,537,0.138106254806397,0.0272817408969814,0.00762407978379385,0.000304608410931811,0.346593534368791,1.82627307878796
"set6.20","2_L_019_2010","02_0_019",98,57256099.4164,55282.3161412,2,101763.024911,681500667.261,51722.6825374,125875155.083,0.0840147371337381,0.454864181725506,7.3059273799933,0.235428568472255,18,160.692,73.8426,0.365609233382,0.146401993482,60,0.00198065865094335,0.000586926518352383,0.00877019522823632,0.000123950545379717,0.445731728802754,1.97830202960226
